sku,week,units
21984,2010-03-22,11061.0
21984,2010-03-29,97.0
21984,2010-04-05,108.0
21984,2010-04-12,228.0
21984,2010-04-19,445.0
21984,2010-04-26,953.0
21984,2010-05-03,49.0
21984,2010-05-10,494.0
21984,2010-05-17,124.0
21984,2010-05-24,26.0
21984,2010-05-31,4.0
21984,2010-06-07,132.0
21984,2010-06-14,48.0
21984,2010-06-21,72.0
21984,2010-06-28,28.0
21984,2010-07-05,36.0
21984,2010-07-12,0.0
21984,2010-07-19,168.0
21984,2010-07-26,112.0
21984,2010-08-02,13.0
21984,2010-08-09,101.0
21984,2010-08-16,74.0
21984,2010-08-23,28.0
21984,2010-08-30,50.0
21984,2010-09-06,16.0
21984,2010-09-13,37.0
21984,2010-09-20,487.0
21984,2010-09-27,78.0
21984,2010-10-04,168.0
21984,2010-10-11,154.0
21984,2010-10-18,18.0
21984,2010-10-25,6.0
21984,2010-11-01,16.0
21984,2010-11-08,205.0
21984,2010-11-15,110.0
21984,2010-11-22,62.0
21984,2010-11-29,44.0
21984,2010-12-06,16.0
21984,2010-12-13,95.0
21984,2010-12-20,5.0
21984,2010-12-27,0.0
21984,2011-01-03,24.0
21984,2011-01-10,16.0
21984,2011-01-17,3.0
21984,2011-01-24,4.0
21984,2011-01-31,487.0
21984,2011-02-07,22.0
21984,2011-02-14,54.0
21984,2011-02-21,25.0
21984,2011-02-28,24.0
21984,2011-03-07,12.0
21984,2011-03-14,24.0
21984,2011-03-21,28.0
21984,2011-03-28,51.0
21984,2011-04-04,36.0
21984,2011-04-11,0.0
21984,2011-04-18,25.0
21984,2011-04-25,24.0
21984,2011-05-02,50.0
21984,2011-05-09,48.0
21984,2011-05-16,1.0
21984,2011-05-23,72.0
21984,2011-05-30,1.0
21984,2011-06-06,12.0
21984,2011-06-13,88.0
21984,2011-06-20,18.0
21984,2011-06-27,36.0
21984,2011-07-04,80.0
21984,2011-07-11,26.0
21984,2011-07-18,31.0
21984,2011-07-25,37.0
21984,2011-08-01,28.0
21984,2011-08-08,60.0
21984,2011-08-15,62.0
21984,2011-08-22,54.0
21984,2011-08-29,39.0
21984,2011-09-05,74.0
21984,2011-09-12,90.0
21984,2011-09-19,62.0
21984,2011-09-26,78.0
21984,2011-10-03,76.0
21984,2011-10-10,85.0
21984,2011-10-17,2.0
21984,2011-10-24,38.0
21984,2011-10-31,51.0
21984,2011-11-07,24.0
21984,2011-11-14,12.0
21984,2011-11-21,55.0
21984,2011-11-28,14.0
21985,2009-12-07,127.0
21985,2009-12-14,250.0
21985,2009-12-21,434.0
21985,2009-12-28,0.0
21985,2010-01-04,447.0
21985,2010-01-11,429.0
21985,2010-01-18,444.0
21985,2010-01-25,741.0
21985,2010-02-01,749.0
21985,2010-02-08,217.0
21985,2010-02-15,287.0
21985,2010-02-22,132.0
21985,2010-03-01,128.0
21985,2010-03-08,158.0
21985,2010-03-15,34.0
21985,2010-03-22,1037.0
21985,2010-03-29,25.0
21985,2010-04-05,89.0
21985,2010-04-12,133.0
21985,2010-04-19,146.0
21985,2010-04-26,126.0
21985,2010-05-03,162.0
21985,2010-05-10,127.0
21985,2010-05-17,5007.0
21985,2010-05-24,266.0
21985,2010-05-31,76.0
21985,2010-06-07,104.0
21985,2010-06-14,30.0
21985,2010-06-21,152.0
21985,2010-06-28,14.0
21985,2010-07-05,29.0
21985,2010-07-12,73.0
21985,2010-07-19,204.0
21985,2010-07-26,122.0
21985,2010-08-02,46.0
21985,2010-08-09,77.0
21985,2010-08-16,417.0
21985,2010-08-23,135.0
21985,2010-08-30,68.0
21985,2010-09-06,61.0
21985,2010-09-13,186.0
21985,2010-09-20,91.0
21985,2010-09-27,85.0
21985,2010-10-04,338.0
21985,2010-10-11,70.0
21985,2010-10-18,162.0
21985,2010-10-25,95.0
21985,2010-11-01,180.0
21985,2010-11-08,164.0
21985,2010-11-15,158.0
21985,2010-11-22,164.0
21985,2010-11-29,61.0
21985,2010-12-06,67.0
21985,2010-12-13,128.0
21985,2010-12-20,52.0
21985,2010-12-27,0.0
21985,2011-01-03,312.0
21985,2011-01-10,260.0
21985,2011-01-17,265.0
21985,2011-01-24,417.0
21985,2011-01-31,244.0
21985,2011-02-07,1332.0
21985,2011-02-14,1.0
21985,2011-02-21,110.0
21985,2011-02-28,129.0
21985,2011-03-07,73.0
21985,2011-03-14,88.0
21985,2011-03-21,133.0
21985,2011-03-28,139.0
21985,2011-04-04,38.0
21985,2011-04-11,36.0
21985,2011-04-18,84.0
21985,2011-04-25,276.0
21985,2011-05-02,141.0
21985,2011-05-09,58.0
21985,2011-05-16,148.0
21985,2011-05-23,15.0
21985,2011-05-30,81.0
21985,2011-06-06,84.0
21985,2011-06-13,72.0
21985,2011-06-20,86.0
21985,2011-06-27,445.0
21985,2011-07-04,31.0
21985,2011-07-11,149.0
21985,2011-07-18,142.0
21985,2011-07-25,15.0
21985,2011-08-01,317.0
21985,2011-08-08,63.0
21985,2011-08-15,170.0
21985,2011-08-22,151.0
21985,2011-08-29,87.0
21985,2011-09-05,98.0
21985,2011-09-12,616.0
21985,2011-09-19,102.0
21985,2011-09-26,111.0
21985,2011-10-03,182.0
21985,2011-10-10,114.0
21985,2011-10-17,49.0
21985,2011-10-24,55.0
21985,2011-10-31,135.0
21985,2011-11-07,29.0
21985,2011-11-14,128.0
21985,2011-11-21,88.0
21985,2011-11-28,105.0
22086,2009-12-07,663.0
22086,2009-12-14,571.0
22086,2009-12-21,69.0
22086,2009-12-28,0.0
22086,2010-01-04,0.0
22086,2010-01-11,14.0
22086,2010-01-18,3.0
22086,2010-01-25,0.0
22086,2010-02-01,0.0
22086,2010-02-08,0.0
22086,2010-02-15,0.0
22086,2010-02-22,0.0
22086,2010-03-01,3.0
22086,2010-03-08,0.0
22086,2010-03-15,12.0
22086,2010-03-22,0.0
22086,2010-03-29,2.0
22086,2010-04-05,0.0
22086,2010-04-12,0.0
22086,2010-04-19,1.0
22086,2010-04-26,0.0
22086,2010-05-03,40.0
22086,2010-05-10,6.0
22086,2010-05-17,6.0
22086,2010-05-24,0.0
22086,2010-05-31,4.0
22086,2010-06-07,3.0
22086,2010-06-14,20.0
22086,2010-06-21,305.0
22086,2010-06-28,2.0
22086,2010-07-05,14.0
22086,2010-07-12,2.0
22086,2010-07-19,10.0
22086,2010-07-26,128.0
22086,2010-08-02,136.0
22086,2010-08-09,74.0
22086,2010-08-16,19.0
22086,2010-08-23,27.0
22086,2010-08-30,3.0
22086,2010-09-06,12.0
22086,2010-09-13,344.0
22086,2010-09-20,359.0
22086,2010-09-27,494.0
22086,2010-10-04,1516.0
22086,2010-10-11,528.0
22086,2010-10-18,400.0
22086,2010-10-25,454.0
22086,2010-11-01,1519.0
22086,2010-11-08,1656.0
22086,2010-11-15,1772.0
22086,2010-11-22,1744.0
22086,2010-11-29,1138.0
22086,2010-12-06,1047.0
22086,2010-12-13,597.0
22086,2010-12-20,125.0
22086,2010-12-27,0.0
22086,2011-01-03,16.0
22086,2011-01-10,6.0
22086,2011-01-17,2.0
22086,2011-01-24,0.0
22086,2011-01-31,0.0
22086,2011-02-07,0.0
22086,2011-02-14,2.0
22086,2011-02-21,2.0
22086,2011-02-28,45.0
22086,2011-03-07,1.0
22086,2011-03-14,0.0
22086,2011-03-21,42.0
22086,2011-03-28,3.0
22086,2011-04-04,8.0
22086,2011-04-11,0.0
22086,2011-04-18,1.0
22086,2011-04-25,0.0
22086,2011-05-02,4.0
22086,2011-05-09,13.0
22086,2011-05-16,0.0
22086,2011-05-23,0.0
22086,2011-05-30,0.0
22086,2011-06-06,2.0
22086,2011-06-13,1.0
22086,2011-06-20,6.0
22086,2011-06-27,365.0
22086,2011-07-04,18.0
22086,2011-07-11,10.0
22086,2011-07-18,14.0
22086,2011-07-25,167.0
22086,2011-08-01,155.0
22086,2011-08-08,22.0
22086,2011-08-15,22.0
22086,2011-08-22,28.0
22086,2011-08-29,191.0
22086,2011-09-05,495.0
22086,2011-09-12,479.0
22086,2011-09-19,584.0
22086,2011-09-26,347.0
22086,2011-10-03,953.0
22086,2011-10-10,816.0
22086,2011-10-17,698.0
22086,2011-10-24,752.0
22086,2011-10-31,1717.0
22086,2011-11-07,1273.0
22086,2011-11-14,2147.0
22086,2011-11-21,1659.0
22086,2011-11-28,1516.0
22151,2009-12-07,96.0
22151,2009-12-14,48.0
22151,2009-12-21,1.0
22151,2009-12-28,0.0
22151,2010-01-04,168.0
22151,2010-01-11,96.0
22151,2010-01-18,152.0
22151,2010-01-25,37.0
22151,2010-02-01,15.0
22151,2010-02-08,37.0
22151,2010-02-15,48.0
22151,2010-02-22,187.0
22151,2010-03-01,181.0
22151,2010-03-08,120.0
22151,2010-03-15,91.0
22151,2010-03-22,108.0
22151,2010-03-29,105.0
22151,2010-04-05,233.0
22151,2010-04-12,228.0
22151,2010-04-19,51.0
22151,2010-04-26,136.0
22151,2010-05-03,181.0
22151,2010-05-10,657.0
22151,2010-05-17,72.0
22151,2010-05-24,547.0
22151,2010-05-31,65.0
22151,2010-06-07,109.0
22151,2010-06-14,106.0
22151,2010-06-21,104.0
22151,2010-06-28,356.0
22151,2010-07-05,74.0
22151,2010-07-12,220.0
22151,2010-07-19,250.0
22151,2010-07-26,159.0
22151,2010-08-02,781.0
22151,2010-08-09,236.0
22151,2010-08-16,303.0
22151,2010-08-23,356.0
22151,2010-08-30,293.0
22151,2010-09-06,773.0
22151,2010-09-13,278.0
22151,2010-09-20,292.0
22151,2010-09-27,473.0
22151,2010-10-04,328.0
22151,2010-10-11,258.0
22151,2010-10-18,182.0
22151,2010-10-25,167.0
22151,2010-11-01,478.0
22151,2010-11-08,322.0
22151,2010-11-15,191.0
22151,2010-11-22,224.0
22151,2010-11-29,218.0
22151,2010-12-06,103.0
22151,2010-12-13,212.0
22151,2010-12-20,1.0
22151,2010-12-27,0.0
22151,2011-01-03,147.0
22151,2011-01-10,184.0
22151,2011-01-17,218.0
22151,2011-01-24,24.0
22151,2011-01-31,776.0
22151,2011-02-07,63.0
22151,2011-02-14,96.0
22151,2011-02-21,292.0
22151,2011-02-28,39.0
22151,2011-03-07,158.0
22151,2011-03-14,154.0
22151,2011-03-21,112.0
22151,2011-03-28,874.0
22151,2011-04-04,468.0
22151,2011-04-11,489.0
22151,2011-04-18,105.0
22151,2011-04-25,394.0
22151,2011-05-02,575.0
22151,2011-05-09,178.0
22151,2011-05-16,272.0
22151,2011-05-23,680.0
22151,2011-05-30,101.0
22151,2011-06-06,585.0
22151,2011-06-13,438.0
22151,2011-06-20,174.0
22151,2011-06-27,61.0
22151,2011-07-04,30.0
22151,2011-07-11,666.0
22151,2011-07-18,527.0
22151,2011-07-25,267.0
22151,2011-08-01,936.0
22151,2011-08-08,60.0
22151,2011-08-15,507.0
22151,2011-08-22,48.0
22151,2011-08-29,106.0
22151,2011-09-05,577.0
22151,2011-09-12,209.0
22151,2011-09-19,140.0
22151,2011-09-26,110.0
22151,2011-10-03,54.0
22151,2011-10-10,77.0
22151,2011-10-17,170.0
22151,2011-10-24,173.0
22151,2011-10-31,155.0
22151,2011-11-07,60.0
22151,2011-11-14,124.0
22151,2011-11-21,262.0
22151,2011-11-28,239.0
22178,2009-12-07,321.0
22178,2009-12-14,254.0
22178,2009-12-21,3.0
22178,2009-12-28,0.0
22178,2010-01-04,72.0
22178,2010-01-11,74.0
22178,2010-01-18,79.0
22178,2010-01-25,224.0
22178,2010-02-01,54.0
22178,2010-02-08,86.0
22178,2010-02-15,62.0
22178,2010-02-22,139.0
22178,2010-03-01,230.0
22178,2010-03-08,338.0
22178,2010-03-15,142.0
22178,2010-03-22,321.0
22178,2010-03-29,166.0
22178,2010-04-05,106.0
22178,2010-04-12,159.0
22178,2010-04-19,257.0
22178,2010-04-26,134.0
22178,2010-05-03,323.0
22178,2010-05-10,549.0
22178,2010-05-17,225.0
22178,2010-05-24,312.0
22178,2010-05-31,336.0
22178,2010-06-07,581.0
22178,2010-06-14,263.0
22178,2010-06-21,317.0
22178,2010-06-28,129.0
22178,2010-07-05,211.0
22178,2010-07-12,264.0
22178,2010-07-19,88.0
22178,2010-07-26,130.0
22178,2010-08-02,83.0
22178,2010-08-09,156.0
22178,2010-08-16,235.0
22178,2010-08-23,102.0
22178,2010-08-30,129.0
22178,2010-09-06,240.0
22178,2010-09-13,83.0
22178,2010-09-20,446.0
22178,2010-09-27,608.0
22178,2010-10-04,529.0
22178,2010-10-11,455.0
22178,2010-10-18,285.0
22178,2010-10-25,525.0
22178,2010-11-01,1050.0
22178,2010-11-08,1003.0
22178,2010-11-15,442.0
22178,2010-11-22,1827.0
22178,2010-11-29,218.0
22178,2010-12-06,525.0
22178,2010-12-13,593.0
22178,2010-12-20,130.0
22178,2010-12-27,0.0
22178,2011-01-03,372.0
22178,2011-01-10,204.0
22178,2011-01-17,327.0
22178,2011-01-24,327.0
22178,2011-01-31,470.0
22178,2011-02-07,224.0
22178,2011-02-14,133.0
22178,2011-02-21,510.0
22178,2011-02-28,394.0
22178,2011-03-07,290.0
22178,2011-03-14,642.0
22178,2011-03-21,526.0
22178,2011-03-28,916.0
22178,2011-04-04,469.0
22178,2011-04-11,626.0
22178,2011-04-18,645.0
22178,2011-04-25,83.0
22178,2011-05-02,588.0
22178,2011-05-09,562.0
22178,2011-05-16,727.0
22178,2011-05-23,596.0
22178,2011-05-30,739.0
22178,2011-06-06,543.0
22178,2011-06-13,276.0
22178,2011-06-20,110.0
22178,2011-06-27,349.0
22178,2011-07-04,590.0
22178,2011-07-11,154.0
22178,2011-07-18,496.0
22178,2011-07-25,236.0
22178,2011-08-01,800.0
22178,2011-08-08,308.0
22178,2011-08-15,288.0
22178,2011-08-22,396.0
22178,2011-08-29,493.0
22178,2011-09-05,218.0
22178,2011-09-12,242.0
22178,2011-09-19,419.0
22178,2011-09-26,84.0
22178,2011-10-03,1459.0
22178,2011-10-10,297.0
22178,2011-10-17,199.0
22178,2011-10-24,1240.0
22178,2011-10-31,353.0
22178,2011-11-07,192.0
22178,2011-11-14,449.0
22178,2011-11-21,342.0
22178,2011-11-28,749.0
22197,2009-12-07,141.0
22197,2009-12-14,584.0
22197,2009-12-21,2.0
22197,2009-12-28,0.0
22197,2010-01-04,21.0
22197,2010-01-11,72.0
22197,2010-01-18,23.0
22197,2010-01-25,590.0
22197,2010-02-01,81.0
22197,2010-02-08,68.0
22197,2010-02-15,19.0
22197,2010-02-22,1307.0
22197,2010-03-01,121.0
22197,2010-03-08,35.0
22197,2010-03-15,778.0
22197,2010-03-22,89.0
22197,2010-03-29,423.0
22197,2010-04-05,716.0
22197,2010-04-12,224.0
22197,2010-04-19,154.0
22197,2010-04-26,476.0
22197,2010-05-03,179.0
22197,2010-05-10,175.0
22197,2010-05-17,190.0
22197,2010-05-24,218.0
22197,2010-05-31,120.0
22197,2010-06-07,593.0
22197,2010-06-14,225.0
22197,2010-06-21,120.0
22197,2010-06-28,347.0
22197,2010-07-05,278.0
22197,2010-07-12,694.0
22197,2010-07-19,679.0
22197,2010-07-26,261.0
22197,2010-08-02,95.0
22197,2010-08-09,540.0
22197,2010-08-16,413.0
22197,2010-08-23,856.0
22197,2010-08-30,85.0
22197,2010-09-06,222.0
22197,2010-09-13,502.0
22197,2010-09-20,1685.0
22197,2010-09-27,272.0
22197,2010-10-04,895.0
22197,2010-10-11,285.0
22197,2010-10-18,1203.0
22197,2010-10-25,2545.0
22197,2010-11-01,692.0
22197,2010-11-08,4087.0
22197,2010-11-15,1722.0
22197,2010-11-22,2207.0
22197,2010-11-29,575.0
22197,2010-12-06,892.0
22197,2010-12-13,980.0
22197,2010-12-20,204.0
22197,2010-12-27,0.0
22197,2011-01-03,795.0
22197,2011-01-10,344.0
22197,2011-01-17,251.0
22197,2011-01-24,239.0
22197,2011-01-31,107.0
22197,2011-02-07,227.0
22197,2011-02-14,1038.0
22197,2011-02-21,900.0
22197,2011-02-28,298.0
22197,2011-03-07,731.0
22197,2011-03-14,435.0
22197,2011-03-21,225.0
22197,2011-03-28,1018.0
22197,2011-04-04,416.0
22197,2011-04-11,748.0
22197,2011-04-18,220.0
22197,2011-04-25,310.0
22197,2011-05-02,372.0
22197,2011-05-09,375.0
22197,2011-05-16,1226.0
22197,2011-05-23,4538.0
22197,2011-05-30,492.0
22197,2011-06-06,374.0
22197,2011-06-13,408.0
22197,2011-06-20,333.0
22197,2011-06-27,394.0
22197,2011-07-04,621.0
22197,2011-07-11,105.0
22197,2011-07-18,609.0
22197,2011-07-25,388.0
22197,2011-08-01,2178.0
22197,2011-08-08,1663.0
22197,2011-08-15,446.0
22197,2011-08-22,784.0
22197,2011-08-29,944.0
22197,2011-09-05,344.0
22197,2011-09-12,546.0
22197,2011-09-19,562.0
22197,2011-09-26,1663.0
22197,2011-10-03,799.0
22197,2011-10-10,748.0
22197,2011-10-17,613.0
22197,2011-10-24,2771.0
22197,2011-10-31,1029.0
22197,2011-11-07,3828.0
22197,2011-11-14,3118.0
22197,2011-11-21,2855.0
22197,2011-11-28,3159.0
22355,2009-12-07,321.0
22355,2009-12-14,241.0
22355,2009-12-21,15.0
22355,2009-12-28,0.0
22355,2010-01-04,30.0
22355,2010-01-11,56.0
22355,2010-01-18,129.0
22355,2010-01-25,299.0
22355,2010-02-01,158.0
22355,2010-02-08,215.0
22355,2010-02-15,92.0
22355,2010-02-22,133.0
22355,2010-03-01,155.0
22355,2010-03-08,78.0
22355,2010-03-15,209.0
22355,2010-03-22,80.0
22355,2010-03-29,306.0
22355,2010-04-05,98.0
22355,2010-04-12,163.0
22355,2010-04-19,202.0
22355,2010-04-26,178.0
22355,2010-05-03,327.0
22355,2010-05-10,86.0
22355,2010-05-17,190.0
22355,2010-05-24,240.0
22355,2010-05-31,193.0
22355,2010-06-07,455.0
22355,2010-06-14,192.0
22355,2010-06-21,221.0
22355,2010-06-28,208.0
22355,2010-07-05,300.0
22355,2010-07-12,88.0
22355,2010-07-19,135.0
22355,2010-07-26,119.0
22355,2010-08-02,157.0
22355,2010-08-09,754.0
22355,2010-08-16,121.0
22355,2010-08-23,216.0
22355,2010-08-30,431.0
22355,2010-09-06,286.0
22355,2010-09-13,68.0
22355,2010-09-20,217.0
22355,2010-09-27,413.0
22355,2010-10-04,293.0
22355,2010-10-11,363.0
22355,2010-10-18,214.0
22355,2010-10-25,378.0
22355,2010-11-01,288.0
22355,2010-11-08,438.0
22355,2010-11-15,373.0
22355,2010-11-22,461.0
22355,2010-11-29,543.0
22355,2010-12-06,645.0
22355,2010-12-13,422.0
22355,2010-12-20,465.0
22355,2010-12-27,0.0
22355,2011-01-03,143.0
22355,2011-01-10,332.0
22355,2011-01-17,171.0
22355,2011-01-24,417.0
22355,2011-01-31,148.0
22355,2011-02-07,212.0
22355,2011-02-14,349.0
22355,2011-02-21,370.0
22355,2011-02-28,58.0
22355,2011-03-07,398.0
22355,2011-03-14,323.0
22355,2011-03-21,244.0
22355,2011-03-28,524.0
22355,2011-04-04,164.0
22355,2011-04-11,217.0
22355,2011-04-18,279.0
22355,2011-04-25,159.0
22355,2011-05-02,162.0
22355,2011-05-09,378.0
22355,2011-05-16,227.0
22355,2011-05-23,234.0
22355,2011-05-30,139.0
22355,2011-06-06,233.0
22355,2011-06-13,395.0
22355,2011-06-20,150.0
22355,2011-06-27,215.0
22355,2011-07-04,217.0
22355,2011-07-11,134.0
22355,2011-07-18,270.0
22355,2011-07-25,287.0
22355,2011-08-01,219.0
22355,2011-08-08,250.0
22355,2011-08-15,143.0
22355,2011-08-22,426.0
22355,2011-08-29,251.0
22355,2011-09-05,229.0
22355,2011-09-12,421.0
22355,2011-09-19,197.0
22355,2011-09-26,170.0
22355,2011-10-03,354.0
22355,2011-10-10,230.0
22355,2011-10-17,256.0
22355,2011-10-24,535.0
22355,2011-10-31,274.0
22355,2011-11-07,320.0
22355,2011-11-14,430.0
22355,2011-11-21,661.0
22355,2011-11-28,692.0
22386,2009-12-07,0.0
22386,2009-12-14,0.0
22386,2009-12-21,0.0
22386,2009-12-28,0.0
22386,2010-01-04,0.0
22386,2010-01-11,0.0
22386,2010-01-18,0.0
22386,2010-01-25,114.0
22386,2010-02-01,326.0
22386,2010-02-08,241.0
22386,2010-02-15,510.0
22386,2010-02-22,530.0
22386,2010-03-01,276.0
22386,2010-03-08,184.0
22386,2010-03-15,119.0
22386,2010-03-22,427.0
22386,2010-03-29,321.0
22386,2010-04-05,164.0
22386,2010-04-12,198.0
22386,2010-04-19,188.0
22386,2010-04-26,326.0
22386,2010-05-03,531.0
22386,2010-05-10,269.0
22386,2010-05-17,512.0
22386,2010-05-24,259.0
22386,2010-05-31,236.0
22386,2010-06-07,427.0
22386,2010-06-14,251.0
22386,2010-06-21,320.0
22386,2010-06-28,368.0
22386,2010-07-05,331.0
22386,2010-07-12,240.0
22386,2010-07-19,718.0
22386,2010-07-26,171.0
22386,2010-08-02,344.0
22386,2010-08-09,460.0
22386,2010-08-16,377.0
22386,2010-08-23,338.0
22386,2010-08-30,602.0
22386,2010-09-06,597.0
22386,2010-09-13,285.0
22386,2010-09-20,254.0
22386,2010-09-27,498.0
22386,2010-10-04,218.0
22386,2010-10-11,907.0
22386,2010-10-18,144.0
22386,2010-10-25,137.0
22386,2010-11-01,326.0
22386,2010-11-08,659.0
22386,2010-11-15,689.0
22386,2010-11-22,252.0
22386,2010-11-29,251.0
22386,2010-12-06,260.0
22386,2010-12-13,97.0
22386,2010-12-20,9.0
22386,2010-12-27,0.0
22386,2011-01-03,533.0
22386,2011-01-10,323.0
22386,2011-01-17,73.0
22386,2011-01-24,189.0
22386,2011-01-31,225.0
22386,2011-02-07,95.0
22386,2011-02-14,409.0
22386,2011-02-21,160.0
22386,2011-02-28,154.0
22386,2011-03-07,354.0
22386,2011-03-14,1083.0
22386,2011-03-21,576.0
22386,2011-03-28,375.0
22386,2011-04-04,105.0
22386,2011-04-11,119.0
22386,2011-04-18,155.0
22386,2011-04-25,272.0
22386,2011-05-02,154.0
22386,2011-05-09,371.0
22386,2011-05-16,179.0
22386,2011-05-23,556.0
22386,2011-05-30,407.0
22386,2011-06-06,398.0
22386,2011-06-13,233.0
22386,2011-06-20,551.0
22386,2011-06-27,356.0
22386,2011-07-04,444.0
22386,2011-07-11,315.0
22386,2011-07-18,287.0
22386,2011-07-25,403.0
22386,2011-08-01,362.0
22386,2011-08-08,361.0
22386,2011-08-15,366.0
22386,2011-08-22,609.0
22386,2011-08-29,238.0
22386,2011-09-05,617.0
22386,2011-09-12,478.0
22386,2011-09-19,599.0
22386,2011-09-26,665.0
22386,2011-10-03,1539.0
22386,2011-10-10,397.0
22386,2011-10-17,334.0
22386,2011-10-24,443.0
22386,2011-10-31,292.0
22386,2011-11-07,516.0
22386,2011-11-14,471.0
22386,2011-11-21,253.0
22386,2011-11-28,416.0
22411,2009-12-07,0.0
22411,2009-12-14,0.0
22411,2009-12-21,0.0
22411,2009-12-28,0.0
22411,2010-01-04,0.0
22411,2010-01-11,0.0
22411,2010-01-18,0.0
22411,2010-01-25,310.0
22411,2010-02-01,224.0
22411,2010-02-08,124.0
22411,2010-02-15,411.0
22411,2010-02-22,418.0
22411,2010-03-01,213.0
22411,2010-03-08,189.0
22411,2010-03-15,337.0
22411,2010-03-22,332.0
22411,2010-03-29,102.0
22411,2010-04-05,324.0
22411,2010-04-12,286.0
22411,2010-04-19,183.0
22411,2010-04-26,283.0
22411,2010-05-03,299.0
22411,2010-05-10,378.0
22411,2010-05-17,98.0
22411,2010-05-24,355.0
22411,2010-05-31,88.0
22411,2010-06-07,216.0
22411,2010-06-14,131.0
22411,2010-06-21,240.0
22411,2010-06-28,385.0
22411,2010-07-05,211.0
22411,2010-07-12,346.0
22411,2010-07-19,426.0
22411,2010-07-26,146.0
22411,2010-08-02,377.0
22411,2010-08-09,261.0
22411,2010-08-16,346.0
22411,2010-08-23,256.0
22411,2010-08-30,432.0
22411,2010-09-06,448.0
22411,2010-09-13,211.0
22411,2010-09-20,532.0
22411,2010-09-27,360.0
22411,2010-10-04,156.0
22411,2010-10-11,628.0
22411,2010-10-18,164.0
22411,2010-10-25,172.0
22411,2010-11-01,346.0
22411,2010-11-08,688.0
22411,2010-11-15,485.0
22411,2010-11-22,264.0
22411,2010-11-29,257.0
22411,2010-12-06,241.0
22411,2010-12-13,243.0
22411,2010-12-20,57.0
22411,2010-12-27,0.0
22411,2011-01-03,108.0
22411,2011-01-10,168.0
22411,2011-01-17,96.0
22411,2011-01-24,126.0
22411,2011-01-31,114.0
22411,2011-02-07,103.0
22411,2011-02-14,168.0
22411,2011-02-21,98.0
22411,2011-02-28,114.0
22411,2011-03-07,95.0
22411,2011-03-14,234.0
22411,2011-03-21,335.0
22411,2011-03-28,301.0
22411,2011-04-04,53.0
22411,2011-04-11,145.0
22411,2011-04-18,235.0
22411,2011-04-25,162.0
22411,2011-05-02,169.0
22411,2011-05-09,515.0
22411,2011-05-16,403.0
22411,2011-05-23,338.0
22411,2011-05-30,81.0
22411,2011-06-06,158.0
22411,2011-06-13,134.0
22411,2011-06-20,221.0
22411,2011-06-27,189.0
22411,2011-07-04,188.0
22411,2011-07-11,93.0
22411,2011-07-18,265.0
22411,2011-07-25,116.0
22411,2011-08-01,408.0
22411,2011-08-08,229.0
22411,2011-08-15,313.0
22411,2011-08-22,292.0
22411,2011-08-29,154.0
22411,2011-09-05,284.0
22411,2011-09-12,335.0
22411,2011-09-19,422.0
22411,2011-09-26,489.0
22411,2011-10-03,183.0
22411,2011-10-10,230.0
22411,2011-10-17,80.0
22411,2011-10-24,156.0
22411,2011-10-31,91.0
22411,2011-11-07,617.0
22411,2011-11-14,280.0
22411,2011-11-21,355.0
22411,2011-11-28,340.0
22423,2009-12-07,0.0
22423,2009-12-14,0.0
22423,2009-12-21,0.0
22423,2009-12-28,0.0
22423,2010-01-04,0.0
22423,2010-01-11,0.0
22423,2010-01-18,0.0
22423,2010-01-25,0.0
22423,2010-02-01,0.0
22423,2010-02-08,0.0
22423,2010-02-15,0.0
22423,2010-02-22,0.0
22423,2010-03-01,0.0
22423,2010-03-08,0.0
22423,2010-03-15,198.0
22423,2010-03-22,300.0
22423,2010-03-29,182.0
22423,2010-04-05,214.0
22423,2010-04-12,273.0
22423,2010-04-19,314.0
22423,2010-04-26,226.0
22423,2010-05-03,191.0
22423,2010-05-10,119.0
22423,2010-05-17,26.0
22423,2010-05-24,15.0
22423,2010-05-31,93.0
22423,2010-06-07,431.0
22423,2010-06-14,393.0
22423,2010-06-21,162.0
22423,2010-06-28,330.0
22423,2010-07-05,142.0
22423,2010-07-12,142.0
22423,2010-07-19,454.0
22423,2010-07-26,534.0
22423,2010-08-02,274.0
22423,2010-08-09,143.0
22423,2010-08-16,193.0
22423,2010-08-23,235.0
22423,2010-08-30,392.0
22423,2010-09-06,197.0
22423,2010-09-13,331.0
22423,2010-09-20,606.0
22423,2010-09-27,256.0
22423,2010-10-04,449.0
22423,2010-10-11,215.0
22423,2010-10-18,358.0
22423,2010-10-25,600.0
22423,2010-11-01,190.0
22423,2010-11-08,540.0
22423,2010-11-15,490.0
22423,2010-11-22,450.0
22423,2010-11-29,764.0
22423,2010-12-06,785.0
22423,2010-12-13,354.0
22423,2010-12-20,174.0
22423,2010-12-27,0.0
22423,2011-01-03,245.0
22423,2011-01-10,161.0
22423,2011-01-17,107.0
22423,2011-01-24,130.0
22423,2011-01-31,103.0
22423,2011-02-07,135.0
22423,2011-02-14,301.0
22423,2011-02-21,120.0
22423,2011-02-28,313.0
22423,2011-03-07,185.0
22423,2011-03-14,259.0
22423,2011-03-21,316.0
22423,2011-03-28,258.0
22423,2011-04-04,272.0
22423,2011-04-11,343.0
22423,2011-04-18,171.0
22423,2011-04-25,289.0
22423,2011-05-02,161.0
22423,2011-05-09,310.0
